Filename,Predicted_Label,Classifier_Probability,Physics_Mechanism_Score,Domain_Alignment_Score,Comprehensive_Confidence,Confidence_Level,故障类型,Is_Corrected,Original_Prediction,Confidence_Improvement
J_68,OR,0.9958,0.5,0.8,0.7387,中置信度,外圈故障,False,OR,0.0
J_55,OR,0.9952,0.5,0.8,0.7386,中置信度,外圈故障,False,OR,0.0
J_152,OR,0.9952,0.5,0.8,0.7386,中置信度,外圈故障,False,OR,0.0
I_120,OR,0.9952,0.5,0.8,0.7386,中置信度,外圈故障,False,OR,0.0
C_99,OR,0.9954,0.5,0.8,0.7386,中置信度,外圈故障,False,OR,0.0
I_136,OR,0.9953,0.5,0.8,0.7386,中置信度,外圈故障,False,OR,0.0
C_106,OR,0.995,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
J_73,OR,0.9949,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
J_16,OR,0.995,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
C_93,OR,0.995,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
C_107,OR,0.9949,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
C_33,OR,0.9951,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
I_71,OR,0.9949,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
J_35,OR,0.9951,0.5,0.8,0.7385,中置信度,外圈故障,False,OR,0.0
C_198,OR,0.9945,0.5,0.8,0.7384,中置信度,外圈故障,False,OR,0.0
C_172,OR,0.9948,0.5,0.8,0.7384,中置信度,外圈故障,False,OR,0.0
I_170,OR,0.9947,0.5,0.8,0.7384,中置信度,外圈故障,False,OR,0.0
C_94,OR,0.9943,0.5,0.8,0.7383,中置信度,外圈故障,False,OR,0.0
J_186,OR,0.9944,0.5,0.8,0.7383,中置信度,外圈故障,False,OR,0.0
C_130,OR,0.9942,0.5,0.8,0.7383,中置信度,外圈故障,False,OR,0.0
I_157,OR,0.9942,0.5,0.8,0.7383,中置信度,外圈故障,False,OR,0.0
I_133,OR,0.9944,0.5,0.8,0.7383,中置信度,外圈故障,False,OR,0.0
I_196,OR,0.9939,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
J_9,OR,0.9939,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
J_110,OR,0.9939,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
C_7,OR,0.994,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
J_63,OR,0.9941,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
I_56,OR,0.9941,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
I_124,OR,0.9941,0.5,0.8,0.7382,中置信度,外圈故障,False,OR,0.0
J_165,OR,0.9936,0.5,0.8,0.7381,中置信度,外圈故障,False,OR,0.0
J_19,OR,0.9932,0.5,0.8,0.738,中置信度,外圈故障,False,OR,0.0
J_66,OR,0.9933,0.5,0.8,0.738,中置信度,外圈故障,False,OR,0.0
C_111,OR,0.9931,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
J_24,OR,0.9929,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
J_42,OR,0.9929,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
C_174,OR,0.9931,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
J_170,OR,0.993,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
I_178,OR,0.9931,0.5,0.8,0.7379,中置信度,外圈故障,False,OR,0.0
J_131,OR,0.9928,0.5,0.8,0.7378,中置信度,外圈故障,False,OR,0.0
C_57,OR,0.9922,0.5,0.8,0.7377,中置信度,外圈故障,False,OR,0.0
J_11,OR,0.9922,0.5,0.8,0.7377,中置信度,外圈故障,False,OR,0.0
I_155,OR,0.9916,0.5,0.8,0.7375,中置信度,外圈故障,False,OR,0.0
J_102,OR,0.9914,0.5,0.8,0.7374,中置信度,外圈故障,False,OR,0.0
J_37,OR,0.991,0.5,0.8,0.7373,中置信度,外圈故障,False,OR,0.0
J_113,OR,0.9907,0.5,0.8,0.7372,中置信度,外圈故障,False,OR,0.0
I_115,OR,0.9906,0.5,0.8,0.7372,中置信度,外圈故障,False,OR,0.0
J_136,OR,0.9907,0.5,0.8,0.7372,中置信度,外圈故障,False,OR,0.0
C_171,OR,0.9906,0.5,0.8,0.7372,中置信度,外圈故障,False,OR,0.0
I_9,OR,0.9902,0.5,0.8,0.7371,中置信度,外圈故障,False,OR,0.0
J_183,OR,0.9903,0.5,0.8,0.7371,中置信度,外圈故障,False,OR,0.0
J_71,OR,0.9903,0.5,0.8,0.7371,中置信度,外圈故障,False,OR,0.0
J_8,OR,0.99,0.5,0.8,0.737,中置信度,外圈故障,False,OR,0.0
I_165,OR,0.9901,0.5,0.8,0.737,中置信度,外圈故障,False,OR,0.0
C_112,OR,0.9898,0.5,0.8,0.7369,中置信度,外圈故障,False,OR,0.0
I_199,OR,0.9895,0.5,0.8,0.7369,中置信度,外圈故障,False,OR,0.0
J_32,OR,0.9896,0.5,0.8,0.7369,中置信度,外圈故障,False,OR,0.0
J_17,OR,0.9897,0.5,0.8,0.7369,中置信度,外圈故障,False,OR,0.0
I_163,OR,0.9895,0.5,0.8,0.7369,中置信度,外圈故障,False,OR,0.0
C_133,OR,0.9892,0.5,0.8,0.7368,中置信度,外圈故障,False,OR,0.0
C_86,OR,0.9893,0.5,0.8,0.7368,中置信度,外圈故障,False,OR,0.0
J_76,OR,0.9892,0.5,0.8,0.7368,中置信度,外圈故障,False,OR,0.0
I_1,OR,0.9891,0.5,0.8,0.7367,中置信度,外圈故障,False,OR,0.0
J_45,OR,0.9888,0.5,0.8,0.7366,中置信度,外圈故障,False,OR,0.0
N_165,IR,0.7885,0.5,1.0,0.7366,中置信度,内圈故障,False,IR,0.0
C_176,OR,0.9887,0.5,0.8,0.7366,中置信度,外圈故障,False,OR,0.0
I_126,OR,0.9884,0.5,0.8,0.7365,中置信度,外圈故障,False,OR,0.0
J_180,OR,0.9884,0.5,0.8,0.7365,中置信度,外圈故障,False,OR,0.0
J_128,OR,0.9877,0.5,0.8,0.7363,中置信度,外圈故障,False,OR,0.0
I_32,OR,0.9878,0.5,0.8,0.7363,中置信度,外圈故障,False,OR,0.0
I_113,OR,0.9876,0.5,0.8,0.7363,中置信度,外圈故障,False,OR,0.0
C_47,OR,0.9872,0.5,0.8,0.7362,中置信度,外圈故障,False,OR,0.0
J_22,OR,0.9872,0.5,0.8,0.7362,中置信度,外圈故障,False,OR,0.0
I_82,OR,0.9866,0.5,0.8,0.736,中置信度,外圈故障,False,OR,0.0
J_105,OR,0.9859,0.5,0.8,0.7358,中置信度,外圈故障,False,OR,0.0
C_120,OR,0.9858,0.5,0.8,0.7357,中置信度,外圈故障,False,OR,0.0
I_100,OR,0.9857,0.5,0.8,0.7357,中置信度,外圈故障,False,OR,0.0
I_8,OR,0.9856,0.5,0.8,0.7357,中置信度,外圈故障,False,OR,0.0
C_148,OR,0.9851,0.5,0.8,0.7355,中置信度,外圈故障,False,OR,0.0
I_111,OR,0.9851,0.5,0.8,0.7355,中置信度,外圈故障,False,OR,0.0
I_95,OR,0.9837,0.5,0.8,0.7351,中置信度,外圈故障,False,OR,0.0
J_149,OR,0.9804,0.5,0.8,0.7341,中置信度,外圈故障,False,OR,0.0
C_98,OR,0.9801,0.5,0.8,0.734,中置信度,外圈故障,False,OR,0.0
J_144,OR,0.98,0.5,0.8,0.734,中置信度,外圈故障,False,OR,0.0
I_108,OR,0.9798,0.5,0.8,0.7339,中置信度,外圈故障,False,OR,0.0
J_121,OR,0.9798,0.5,0.8,0.7339,中置信度,外圈故障,False,OR,0.0
I_144,OR,0.9792,0.5,0.8,0.7338,中置信度,外圈故障,False,OR,0.0
N_96,IR,0.7795,0.5,1.0,0.7338,中置信度,内圈故障,False,IR,0.0
J_92,OR,0.9794,0.5,0.8,0.7338,中置信度,外圈故障,False,OR,0.0
N_8,IR,0.7787,0.5,1.0,0.7336,中置信度,内圈故障,False,IR,0.0
I_37,OR,0.9788,0.5,0.8,0.7336,中置信度,外圈故障,False,OR,0.0
C_166,OR,0.9775,0.5,0.8,0.7332,中置信度,外圈故障,False,OR,0.0
C_3,OR,0.9773,0.5,0.8,0.7332,中置信度,外圈故障,False,OR,0.0
J_188,OR,0.9767,0.5,0.8,0.733,中置信度,外圈故障,False,OR,0.0
E_93,OR,0.976,0.5,0.8,0.7328,中置信度,外圈故障,False,OR,0.0
E_12,OR,0.9757,0.5,0.8,0.7327,中置信度,外圈故障,False,OR,0.0
E_155,OR,0.9744,0.5,0.8,0.7323,中置信度,外圈故障,False,OR,0.0
M_163,IR,0.7745,0.5,1.0,0.7323,中置信度,内圈故障,False,IR,0.0
E_116,OR,0.9737,0.5,0.8,0.7321,中置信度,外圈故障,False,OR,0.0
I_160,OR,0.9735,0.5,0.8,0.7321,中置信度,外圈故障,False,OR,0.0
E_166,OR,0.9738,0.5,0.8,0.7321,中置信度,外圈故障,False,OR,0.0
E_148,OR,0.9724,0.5,0.8,0.7317,中置信度,外圈故障,False,OR,0.0
E_38,OR,0.9709,0.5,0.8,0.7313,中置信度,外圈故障,False,OR,0.0
E_101,OR,0.9694,0.5,0.8,0.7308,中置信度,外圈故障,False,OR,0.0
E_106,OR,0.9686,0.5,0.8,0.7306,中置信度,外圈故障,False,OR,0.0
J_169,OR,0.9675,0.5,0.8,0.7303,中置信度,外圈故障,False,OR,0.0
C_187,OR,0.9678,0.5,0.8,0.7303,中置信度,外圈故障,False,OR,0.0
J_84,OR,0.967,0.5,0.8,0.7301,中置信度,外圈故障,False,OR,0.0
E_179,OR,0.9665,0.5,0.8,0.7299,中置信度,外圈故障,False,OR,0.0
E_77,OR,0.9651,0.5,0.8,0.7295,中置信度,外圈故障,False,OR,0.0
J_162,OR,0.964,0.5,0.8,0.7292,中置信度,外圈故障,False,OR,0.0
E_13,OR,0.9635,0.5,0.8,0.7291,中置信度,外圈故障,False,OR,0.0
E_114,OR,0.9629,0.5,0.8,0.7289,中置信度,外圈故障,False,OR,0.0
N_27,IR,0.7624,0.5,1.0,0.7287,中置信度,内圈故障,False,IR,0.0
I_167,OR,0.9612,0.5,0.8,0.7284,中置信度,外圈故障,False,OR,0.0
E_59,OR,0.9607,0.5,0.8,0.7282,中置信度,外圈故障,False,OR,0.0
J_58,OR,0.9603,0.5,0.8,0.7281,中置信度,外圈故障,False,OR,0.0
C_24,OR,0.9589,0.5,0.8,0.7277,中置信度,外圈故障,False,OR,0.0
I_68,OR,0.9574,0.5,0.8,0.7272,中置信度,外圈故障,False,OR,0.0
E_176,OR,0.9558,0.5,0.8,0.7267,中置信度,外圈故障,False,OR,0.0
E_67,OR,0.9549,0.5,0.8,0.7265,中置信度,外圈故障,False,OR,0.0
I_74,OR,0.9517,0.5,0.8,0.7255,中置信度,外圈故障,False,OR,0.0
E_150,OR,0.9502,0.5,0.8,0.725,中置信度,外圈故障,False,OR,0.0
I_137,OR,0.9494,0.5,0.8,0.7248,中置信度,外圈故障,False,OR,0.0
I_4,OR,0.9464,0.5,0.8,0.7239,中置信度,外圈故障,False,OR,0.0
J_40,OR,0.9413,0.5,0.8,0.7224,中置信度,外圈故障,False,OR,0.0
E_90,OR,0.9415,0.5,0.8,0.7224,中置信度,外圈故障,False,OR,0.0
E_82,OR,0.9396,0.5,0.8,0.7219,中置信度,外圈故障,False,OR,0.0
J_3,OR,0.939,0.5,0.8,0.7217,中置信度,外圈故障,False,OR,0.0
E_20,OR,0.9369,0.5,0.8,0.7211,中置信度,外圈故障,False,OR,0.0
N_58,IR,0.7321,0.5,1.0,0.7196,中置信度,内圈故障,False,IR,0.0
C_63,OR,0.9307,0.5,0.8,0.7192,中置信度,外圈故障,False,OR,0.0
I_180,OR,0.9306,0.5,0.8,0.7192,中置信度,外圈故障,False,OR,0.0
M_196,IR,0.7301,0.5,1.0,0.719,中置信度,内圈故障,False,IR,0.0
J_155,OR,0.9296,0.5,0.8,0.7189,中置信度,外圈故障,False,OR,0.0
I_55,OR,0.9239,0.5,0.8,0.7172,中置信度,外圈故障,False,OR,0.0
J_168,OR,0.9173,0.5,0.8,0.7152,中置信度,外圈故障,False,OR,0.0
C_64,OR,0.9131,0.5,0.8,0.7139,中置信度,外圈故障,False,OR,0.0
M_189,IR,0.7121,0.5,1.0,0.7136,中置信度,内圈故障,False,IR,0.0
E_75,OR,0.9118,0.5,0.8,0.7135,中置信度,外圈故障,False,OR,0.0
J_157,OR,0.9104,0.5,0.8,0.7131,中置信度,外圈故障,False,OR,0.0
J_139,OR,0.9084,0.5,0.8,0.7125,中置信度,外圈故障,False,OR,0.0
M_103,IR,0.7069,0.5,1.0,0.7121,中置信度,内圈故障,False,IR,0.0
E_60,IR,0.7048,0.5,1.0,0.7114,中置信度,内圈故障,False,IR,0.0
J_94,OR,0.9032,0.5,0.8,0.711,中置信度,外圈故障,False,OR,0.0
D_154,IR,0.7029,0.5,1.0,0.7109,中置信度,内圈故障,False,IR,0.0
J_85,IR,0.7003,0.5,1.0,0.7101,中置信度,内圈故障,False,IR,0.0
E_147,OR,0.8926,0.5,0.8,0.7078,中置信度,外圈故障,False,OR,0.0
I_72,OR,0.8917,0.5,0.8,0.7075,中置信度,外圈故障,False,OR,0.0
N_61,IR,0.6905,0.5,1.0,0.7072,中置信度,内圈故障,False,IR,0.0
I_129,OR,0.8879,0.5,0.8,0.7064,中置信度,外圈故障,False,OR,0.0
H_104,OR,0.6772,0.5,1.0,0.7032,中置信度,外圈故障,False,OR,0.0
E_31,OR,0.8763,0.5,0.8,0.7029,中置信度,外圈故障,False,OR,0.0
H_50,OR,0.6716,0.5,1.0,0.7015,中置信度,外圈故障,False,OR,0.0
E_194,OR,0.8671,0.5,0.8,0.7001,中置信度,外圈故障,False,OR,0.0
H_166,OR,0.6666,0.5,1.0,0.7,中置信度,外圈故障,False,OR,0.0
M_83,IR,0.6648,0.5,1.0,0.6994,中置信度,内圈故障,False,IR,0.0
H_117,OR,0.6623,0.5,1.0,0.6987,中置信度,外圈故障,False,OR,0.0
H_91,OR,0.6619,0.5,1.0,0.6986,中置信度,外圈故障,False,OR,0.0
M_1,OR,0.6604,0.5,1.0,0.6981,中置信度,外圈故障,False,OR,0.0
N_122,IR,0.6597,0.5,1.0,0.6979,中置信度,内圈故障,False,IR,0.0
M_100,IR,0.655,0.5,1.0,0.6965,中置信度,内圈故障,False,IR,0.0
P_196,IR,0.6535,0.5,1.0,0.6961,中置信度,内圈故障,False,IR,0.0
I_75,IR,0.653,0.5,1.0,0.6959,中置信度,内圈故障,False,IR,0.0
C_175,IR,0.6529,0.5,1.0,0.6959,中置信度,内圈故障,False,IR,0.0
H_192,OR,0.6508,0.5,1.0,0.6953,中置信度,外圈故障,False,OR,0.0
K_170,IR,0.6505,0.5,1.0,0.6951,中置信度,内圈故障,False,IR,0.0
M_143,IR,0.6476,0.5,1.0,0.6943,中置信度,内圈故障,False,IR,0.0
H_47,OR,0.6432,0.5,1.0,0.693,中置信度,外圈故障,False,OR,0.0
I_171,OR,0.8407,0.5,0.8,0.6922,中置信度,外圈故障,False,OR,0.0
H_20,OR,0.6398,0.5,1.0,0.6919,中置信度,外圈故障,False,OR,0.0
I_15,IR,0.6396,0.5,1.0,0.6919,中置信度,内圈故障,False,IR,0.0
J_153,IR,0.6394,0.5,1.0,0.6918,中置信度,内圈故障,False,IR,0.0
J_51,IR,0.639,0.5,1.0,0.6917,中置信度,内圈故障,False,IR,0.0
D_163,IR,0.6391,0.5,1.0,0.6917,中置信度,内圈故障,False,IR,0.0
D_185,IR,0.6388,0.5,1.0,0.6916,中置信度,内圈故障,False,IR,0.0
H_187,OR,0.6361,0.5,1.0,0.6908,中置信度,外圈故障,False,OR,0.0
M_93,IR,0.6349,0.5,1.0,0.6905,中置信度,内圈故障,False,IR,0.0
K_112,OR,0.6348,0.5,1.0,0.6904,中置信度,外圈故障,False,OR,0.0
H_98,OR,0.6344,0.5,1.0,0.6903,中置信度,外圈故障,False,OR,0.0
H_114,OR,0.6329,0.5,1.0,0.6899,中置信度,外圈故障,False,OR,0.0
M_178,OR,0.633,0.5,1.0,0.6899,中置信度,外圈故障,False,OR,0.0
H_179,OR,0.6266,0.5,1.0,0.688,中置信度,外圈故障,False,OR,0.0
K_133,OR,0.6247,0.5,1.0,0.6874,中置信度,外圈故障,False,OR,0.0
P_29,IR,0.6237,0.5,1.0,0.6871,中置信度,内圈故障,False,IR,0.0
M_33,IR,0.6222,0.5,1.0,0.6866,中置信度,内圈故障,False,IR,0.0
K_109,OR,0.6219,0.5,1.0,0.6866,中置信度,外圈故障,False,OR,0.0
H_75,OR,0.6208,0.5,1.0,0.6862,中置信度,外圈故障,False,OR,0.0
M_169,IR,0.6195,0.5,1.0,0.6859,中置信度,内圈故障,False,IR,0.0
I_62,IR,0.6196,0.5,1.0,0.6859,中置信度,内圈故障,False,IR,0.0
M_29,OR,0.6186,0.5,1.0,0.6856,中置信度,外圈故障,False,OR,0.0
L_87,B,0.6182,0.5,1.0,0.6855,中置信度,滚动体故障,False,B,0.0
M_30,IR,0.6158,0.5,1.0,0.6847,中置信度,内圈故障,False,IR,0.0
N_191,IR,0.6143,0.5,1.0,0.6843,中置信度,内圈故障,False,IR,0.0
K_137,IR,0.6133,0.5,1.0,0.684,中置信度,内圈故障,False,IR,0.0
E_26,OR,0.8127,0.5,0.8,0.6838,中置信度,外圈故障,False,OR,0.0
K_122,OR,0.6127,0.5,1.0,0.6838,中置信度,外圈故障,False,OR,0.0
J_124,IR,0.6126,0.5,1.0,0.6838,中置信度,内圈故障,False,IR,0.0
N_198,IR,0.6125,0.5,1.0,0.6838,中置信度,内圈故障,False,IR,0.0
D_111,IR,0.6103,0.5,1.0,0.6831,中置信度,内圈故障,False,IR,0.0
K_118,IR,0.6089,0.5,1.0,0.6827,中置信度,内圈故障,False,IR,0.0
M_80,IR,0.6072,0.5,1.0,0.6822,中置信度,内圈故障,False,IR,0.0
N_91,IR,0.6069,0.5,1.0,0.6821,中置信度,内圈故障,False,IR,0.0
C_12,OR,0.8046,0.5,0.8,0.6814,中置信度,外圈故障,False,OR,0.0
J_140,IR,0.6044,0.5,1.0,0.6813,中置信度,内圈故障,False,IR,0.0
M_10,IR,0.6041,0.5,1.0,0.6812,中置信度,内圈故障,False,IR,0.0
I_23,IR,0.6015,0.5,1.0,0.6805,中置信度,内圈故障,False,IR,0.0
M_55,OR,0.6017,0.5,1.0,0.6805,中置信度,外圈故障,False,OR,0.0
M_66,IR,0.6012,0.5,1.0,0.6804,中置信度,内圈故障,False,IR,0.0
M_8,OR,0.6013,0.5,1.0,0.6804,中置信度,外圈故障,False,OR,0.0
M_139,IR,0.6014,0.5,1.0,0.6804,中置信度,内圈故障,False,IR,0.0
M_7,IR,0.6011,0.5,1.0,0.6803,中置信度,内圈故障,False,IR,0.0
I_49,IR,0.5981,0.5,1.0,0.6794,中置信度,内圈故障,False,IR,0.0
J_46,IR,0.5963,0.5,1.0,0.6789,中置信度,内圈故障,False,IR,0.0
I_130,IR,0.5959,0.5,1.0,0.6788,中置信度,内圈故障,False,IR,0.0
N_25,OR,0.5936,0.5,1.0,0.6781,中置信度,外圈故障,False,OR,0.0
M_113,IR,0.5936,0.5,1.0,0.6781,中置信度,内圈故障,False,IR,0.0
K_143,OR,0.5928,0.5,1.0,0.6779,中置信度,外圈故障,False,OR,0.0
M_141,IR,0.5927,0.5,1.0,0.6778,中置信度,内圈故障,False,IR,0.0
O_63,B,0.5924,0.5,1.0,0.6777,中置信度,滚动体故障,False,B,0.0
K_121,IR,0.5908,0.5,1.0,0.6772,中置信度,内圈故障,False,IR,0.0
N_46,IR,0.5906,0.5,1.0,0.6772,中置信度,内圈故障,False,IR,0.0
M_37,IR,0.5905,0.5,1.0,0.6771,中置信度,内圈故障,False,IR,0.0
J_163,IR,0.5894,0.5,1.0,0.6768,中置信度,内圈故障,False,IR,0.0
E_182,OR,0.589,0.5,1.0,0.6767,中置信度,外圈故障,False,OR,0.0
H_153,OR,0.5866,0.5,1.0,0.676,中置信度,外圈故障,False,OR,0.0
H_33,OR,0.5863,0.5,1.0,0.6759,中置信度,外圈故障,False,OR,0.0
M_166,IR,0.586,0.5,1.0,0.6758,中置信度,内圈故障,False,IR,0.0
K_190,IR,0.5852,0.5,1.0,0.6756,中置信度,内圈故障,False,IR,0.0
E_156,OR,0.7837,0.5,0.8,0.6751,中置信度,外圈故障,False,OR,0.0
M_60,IR,0.583,0.5,1.0,0.6749,中置信度,内圈故障,False,IR,0.0
C_178,IR,0.58,0.5,1.0,0.674,中置信度,内圈故障,False,IR,0.0
O_118,B,0.5798,0.5,1.0,0.6739,中置信度,滚动体故障,False,B,0.0
D_156,IR,0.579,0.5,1.0,0.6737,中置信度,内圈故障,False,IR,0.0
K_131,IR,0.579,0.5,1.0,0.6737,中置信度,内圈故障,False,IR,0.0
K_31,OR,0.5791,0.5,1.0,0.6737,中置信度,外圈故障,False,OR,0.0
K_49,IR,0.5785,0.5,1.0,0.6736,中置信度,内圈故障,False,IR,0.0
D_161,IR,0.5783,0.5,1.0,0.6735,中置信度,内圈故障,False,IR,0.0
H_57,OR,0.5772,0.5,1.0,0.6732,中置信度,外圈故障,False,OR,0.0
M_23,IR,0.5774,0.5,1.0,0.6732,中置信度,内圈故障,False,IR,0.0
J_38,IR,0.576,0.5,1.0,0.6728,中置信度,内圈故障,False,IR,0.0
M_22,OR,0.5753,0.5,1.0,0.6726,中置信度,外圈故障,False,OR,0.0
K_32,IR,0.5733,0.5,1.0,0.672,中置信度,内圈故障,False,IR,0.0
P_80,IR,0.572,0.5,1.0,0.6716,中置信度,内圈故障,False,IR,0.0
E_153,OR,0.9712,0.5,0.6,0.6714,中置信度,外圈故障,False,OR,0.0
C_129,IR,0.571,0.5,1.0,0.6713,中置信度,内圈故障,False,IR,0.0
M_153,IR,0.5706,0.5,1.0,0.6712,中置信度,内圈故障,False,IR,0.0
M_116,IR,0.57,0.5,1.0,0.671,中置信度,内圈故障,False,IR,0.0
P_199,IR,0.5694,0.5,1.0,0.6708,中置信度,内圈故障,False,IR,0.0
C_71,IR,0.5683,0.5,1.0,0.6705,中置信度,内圈故障,False,IR,0.0
O_50,B,0.5681,0.5,1.0,0.6704,中置信度,滚动体故障,False,B,0.0
D_188,IR,0.5679,0.5,1.0,0.6704,中置信度,内圈故障,False,IR,0.0
K_144,IR,0.5677,0.5,1.0,0.6703,中置信度,内圈故障,False,IR,0.0
E_142,OR,0.9664,0.5,0.6,0.6699,中置信度,外圈故障,False,OR,0.0
M_21,OR,0.566,0.5,1.0,0.6698,中置信度,外圈故障,False,OR,0.0
E_4,OR,0.7657,0.5,0.8,0.6697,中置信度,外圈故障,False,OR,0.0
E_98,OR,0.9653,0.5,0.6,0.6696,中置信度,外圈故障,False,OR,0.0
E_57,OR,0.9642,0.5,0.6,0.6693,中置信度,外圈故障,False,OR,0.0
M_70,IR,0.5639,0.5,1.0,0.6692,中置信度,内圈故障,False,IR,0.0
D_101,IR,0.5642,0.5,1.0,0.6692,中置信度,内圈故障,False,IR,0.0
E_10,OR,0.9628,0.5,0.6,0.6689,中置信度,外圈故障,False,OR,0.0
P_114,IR,0.5626,0.5,1.0,0.6688,中置信度,内圈故障,False,IR,0.0
E_140,OR,0.9625,0.5,0.6,0.6688,中置信度,外圈故障,False,OR,0.0
E_187,OR,0.9616,0.5,0.6,0.6685,中置信度,外圈故障,False,OR,0.0
C_118,IR,0.5611,0.5,1.0,0.6683,中置信度,内圈故障,False,IR,0.0
K_101,IR,0.5605,0.5,1.0,0.6682,中置信度,内圈故障,False,IR,0.0
M_173,IR,0.5602,0.5,1.0,0.6681,中置信度,内圈故障,False,IR,0.0
E_135,OR,0.7591,0.5,0.8,0.6677,中置信度,外圈故障,False,OR,0.0
K_105,IR,0.5592,0.5,1.0,0.6677,中置信度,内圈故障,False,IR,0.0
M_81,OR,0.5584,0.5,1.0,0.6675,中置信度,外圈故障,False,OR,0.0
K_193,IR,0.5577,0.5,1.0,0.6673,中置信度,内圈故障,False,IR,0.0
E_48,OR,0.957,0.5,0.6,0.6671,中置信度,外圈故障,False,OR,0.0
M_46,IR,0.5567,0.5,1.0,0.667,中置信度,内圈故障,False,IR,0.0
I_31,IR,0.5564,0.5,1.0,0.6669,中置信度,内圈故障,False,IR,0.0
K_111,IR,0.5555,0.5,1.0,0.6666,中置信度,内圈故障,False,IR,0.0
E_96,OR,0.9543,0.5,0.6,0.6663,中置信度,外圈故障,False,OR,0.0
E_80,OR,0.9538,0.5,0.6,0.6662,中置信度,外圈故障,False,OR,0.0
D_114,IR,0.5537,0.5,1.0,0.6661,中置信度,内圈故障,False,IR,0.0
E_173,OR,0.9517,0.5,0.6,0.6655,中置信度,外圈故障,False,OR,0.0
L_136,B,0.5509,0.5,1.0,0.6653,中置信度,滚动体故障,False,B,0.0
F_87,IR,0.5472,0.5,1.0,0.6642,中置信度,内圈故障,False,IR,0.0
I_65,IR,0.5471,0.5,1.0,0.6641,中置信度,内圈故障,False,IR,0.0
P_193,IR,0.5465,0.5,1.0,0.664,中置信度,内圈故障,False,IR,0.0
O_152,B,0.5463,0.5,1.0,0.6639,中置信度,滚动体故障,False,B,0.0
C_194,IR,0.5462,0.5,1.0,0.6639,中置信度,内圈故障,False,IR,0.0
M_156,IR,0.7461,0.5,0.8,0.6638,中置信度,内圈故障,False,IR,0.0
C_1,IR,0.546,0.5,1.0,0.6638,中置信度,内圈故障,False,IR,0.0
O_58,B,0.5458,0.5,1.0,0.6637,中置信度,滚动体故障,False,B,0.0
E_130,OR,0.944,0.5,0.6,0.6632,中置信度,外圈故障,False,OR,0.0
M_90,IR,0.5439,0.5,1.0,0.6632,中置信度,内圈故障,False,IR,0.0
C_123,IR,0.5429,0.5,1.0,0.6629,中置信度,内圈故障,False,IR,0.0
C_186,IR,0.5424,0.5,1.0,0.6627,中置信度,内圈故障,False,IR,0.0
M_174,OR,0.5421,0.5,1.0,0.6626,中置信度,外圈故障,False,OR,0.0
D_76,IR,0.5415,0.5,1.0,0.6625,中置信度,内圈故障,False,IR,0.0
C_74,IR,0.5417,0.5,1.0,0.6625,中置信度,内圈故障,False,IR,0.0
P_188,IR,0.541,0.5,1.0,0.6623,中置信度,内圈故障,False,IR,0.0
M_117,IR,0.5401,0.5,1.0,0.662,中置信度,内圈故障,False,IR,0.0
E_61,OR,0.5396,0.5,1.0,0.6619,中置信度,外圈故障,False,OR,0.0
L_73,B,0.5376,0.5,1.0,0.6613,中置信度,滚动体故障,False,B,0.0
O_136,B,0.5365,0.5,1.0,0.6609,中置信度,滚动体故障,False,B,0.0
I_70,IR,0.5358,0.5,1.0,0.6607,中置信度,内圈故障,False,IR,0.0
O_191,B,0.5355,0.5,1.0,0.6607,中置信度,滚动体故障,False,B,0.0
K_39,IR,0.5348,0.5,1.0,0.6604,中置信度,内圈故障,False,IR,0.0
P_178,IR,0.5344,0.5,1.0,0.6603,中置信度,内圈故障,False,IR,0.0
O_172,B,0.5342,0.5,1.0,0.6603,中置信度,滚动体故障,False,B,0.0
K_62,IR,0.534,0.5,1.0,0.6602,中置信度,内圈故障,False,IR,0.0
E_189,OR,0.9336,0.5,0.6,0.6601,中置信度,外圈故障,False,OR,0.0
E_25,OR,0.9325,0.5,0.6,0.6598,中置信度,外圈故障,False,OR,0.0
E_9,IR,0.5327,0.5,1.0,0.6598,中置信度,内圈故障,False,IR,0.0
E_62,OR,0.9324,0.5,0.6,0.6597,中置信度,外圈故障,False,OR,0.0
K_174,IR,0.5317,0.5,1.0,0.6595,中置信度,内圈故障,False,IR,0.0
